slug,business_name,business_category,city,address,phone_number,phone_e164,phone_type,website_url,domain,rating,review_count,tier,is_spending_money,spending_evidence,gatc_has_ads,gatc_ad_count,gatc_url,gatc_checked_at,meta_has_ads,meta_ad_count,meta_url,meta_checked_at,has_meta_pixel,has_google_ads_remarketing,has_google_ads_conversion,has_gtm,has_ga4,has_tiktok_pixel,is_prospect,cohort,priority,call_tracking_provider,call_tracking_evidence,form_ga4_event,form_gtm_tag,form_google_ads_conv,form_tel_link,gbp_overall_grade,gbp_overall_score,gbp_completeness_score,gbp_visuals_score,gbp_reviews_score,gbp_categories_attributes_score,gbp_technical_score,gbp_top_fix_1,gbp_top_fix_2,gbp_top_fix_3,gbp_overrides_applied,gbp_notes,pitch_angle
driving school-aberdeen-best-choice-driving-school-main-office,Best Choice Driving School Main Office,driving school,aberdeen,"200 N Philadelphia Blvd, Aberdeen, MD 21001, USA",(410) 273-1777,+4102731777,unknown,http://www.bestchoicedriving.com/,bestchoicedriving.com,4.7,493,tier1,True,meta:610,False,0,https://adstransparency.google.com/?region=GB&domain=bestchoicedriving.com,2026-04-14T12:25:21Z,True,610,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Best%20Choice%20Driving%20School%20Main%20Office&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,82,,,False,False,False,True,A,8.31,9.0,10.0,8.0,5.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
driving school-aberdeen-learner-2-licence-driving-school-aberdeen,Learner 2 Licence Driving School Aberdeen,driving school,aberdeen,"34 Wellside Wynd, Kingswells, Aberdeen AB15 8EZ, UK",07890 764449,+447890764449,,http://www.l2laberdeen.co.uk/,l2laberdeen.co.uk,5,56,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=l2laberdeen.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Learner%202%20Licence%20Driving%20School%20Aberdeen&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-newton-mearns-mair-finance,Mair Finance,mortgage broker,newton-mearns,"The Greenlaw Works, 6 S Greenlaw Way, Newton Mearns, Glasgow G77 6EF, UK",07739 727678,+447739727678,,https://mairfinance.co.uk/,mairfinance.co.uk,5,31,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=mairfinance.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Mair%20Finance&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-wishaw-perfection-wax-boutique-skin-clinic,Perfection Wax Boutique & Skin Clinic,aesthetic clinic,wishaw,"389 Main St, Wishaw ML2 7NG, UK",01698 768584,+441698768584,,http://www.perfectionwaxboutique.co.uk/,perfectionwaxboutique.co.uk,4.8,44,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=perfectionwaxboutique.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Perfection%20Wax%20Boutique%20%26%20Skin%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-stirling-estheva-medical-aesthetic-clinic,Estheva - Medical Aesthetic Clinic,aesthetic clinic,stirling,"13-15 Craigleith Rd, Stirling FK7 7LQ, UK",01786 657888,+441786657888,,https://estheva.co.uk/,estheva.co.uk,5,267,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=estheva.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Estheva%20-%20Medical%20Aesthetic%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-newton-mearns-altruderm-minor-skin-surgery-clinic,Altruderm Minor Skin Surgery Clinic,aesthetic clinic,newton-mearns,"Kirkhill House, Suite 1A, The Studio Kirkhill House, Kirkhill House Office Park, 81 Broom Rd E, Newton Mearns, Glasgow G77 5LL, UK",0141 370 6201,+441413706201,geographic,https://altruderm.co.uk/,altruderm.co.uk,5,79,tier1,True,gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=altruderm.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Altruderm%20Minor%20Skin%20Surgery%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,False,False,True,False,True,,32,,,False,True,False,True,A,8.22,8.0,10.0,7.67,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Publish complete weekly hours including bank holidays,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list","Google retargeting tag is live, Meta pixel isn't — cross-channel retargeting gap"
solicitor-hamilton-strefford-tulips,Strefford Tulips,solicitor,hamilton,"Muirbrow Chambers, 118 Cadzow St, Hamilton ML3 6HP, UK",01698 429428,+441698429428,,https://www.strefford-tulips.co.uk/,strefford-tulips.co.uk,4.7,1357,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=strefford-tulips.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Strefford%20Tulips&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-perth-base-aesthetic-clinic,Base Aesthetic Clinic,aesthetic clinic,perth,"17 Charles St, South Perth WA 6151, Australia",0401 458 006,+44401458006,,https://www.baseaesthetics.com.au/,baseaesthetics.com.au,5,114,tier1,True,meta:11,False,0,https://adstransparency.google.com/?region=GB&domain=baseaesthetics.com.au,2026-04-14T12:25:21Z,True,11,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Base%20Aesthetic%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
accountant-airdrie-marr-company-chartered-professional-accountants,Marr & Company Chartered Professional Accountants,accountant,airdrie,"132 Main St N, Airdrie, AB T4B 0R3, Canada",(403) 948-4344,+4039484344,unknown,https://www.marraccountants.ca/,marraccountants.ca,4.9,136,tier1,True,gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=marraccountants.ca,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Marr%20%26%20Company%20Chartered%20Professional%20Accountants&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,False,False,True,False,True,,28,,,False,True,False,False,B,7.26,9.0,6.0,6.67,6.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 3+ photos: exterior, 2 interior, team, and 2 service shots",Request reviews from last 10 customers this week,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list","Google retargeting tag is live, Meta pixel isn't — cross-channel retargeting gap"
financial advisor-edinburgh-spentwell,Spentwell,financial advisor,edinburgh,"2 Hill St, Edinburgh EH2 3JZ, UK",07503 335876,+447503335876,,http://www.spentwell.co.uk/,spentwell.co.uk,5,21,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=spentwell.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Spentwell&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-glasgow-west-dental-glasgow,West Dental Glasgow,dentist,Glasgow,"2 Lansdowne Cres, Glasgow G20 6NQ, UK",0141 339 0873,+441413390873,,https://westdental.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb,westdental.co.uk,4.9,242,tier1,True,meta:4,False,0,https://adstransparency.google.com/?region=GB&domain=westdental.co.uk,2026-04-14T12:25:21Z,True,4,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=West%20Dental%20Glasgow&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-livingston-livingston-dental-group,Livingston Dental Group,dentist,livingston,"66 E Mt Pleasant Ave, Livingston, NJ 07039, USA",(973) 992-1918,+9739921918,unknown,https://www.livingstondentalgroup.com/,livingstondentalgroup.com,4.9,358,tier1,True,gac_conv_tag;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=livingstondentalgroup.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Livingston%20Dental%20Group&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,True,True,True,False,True,,35,,,False,True,False,True,A+,9.52,9.0,10.0,9.33,10.0,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list","Google retargeting tag is live, Meta pixel isn't — cross-channel retargeting gap"
aesthetic clinic-inverness-emma-j-aesthetics,Emma J Aesthetics,aesthetic clinic,inverness,"6 Ardross Terrace, Inverness IV3 5NQ, UK",01463 830149,+441463830149,geographic,http://www.emmajaesthetics.co.uk/,emmajaesthetics.co.uk,4.8,29,tier2,True,meta:1,False,0,https://adstransparency.google.com/?region=GB&domain=emmajaesthetics.co.uk,2026-04-14T12:25:21Z,True,1,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Emma%20J%20Aesthetics&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,True,B,49,,,False,True,False,True,B,7.87,9.0,10.0,6.0,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
mortgage broker-bearsden-bricks-and-mortar-mortgages,Bricks and Mortar Mortgages,mortgage broker,bearsden,"620 Crow Rd, Glasgow G13 1NP, UK",0141 471 8930,+441414718930,geographic,http://www.bricksandmortarmortgages.co.uk/,bricksandmortarmortgages.co.uk,4.9,146,tier1,True,meta:10,False,0,https://adstransparency.google.com/?region=GB&domain=bricksandmortarmortgages.co.uk,2026-04-14T12:25:21Z,True,10,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Bricks%20and%20Mortar%20Mortgages&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,72,,,False,False,False,False,A,8.31,8.0,10.0,8.67,5.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Fill service-option attributes (payment, parking, accessibility, amenities)",,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
aesthetic clinic-edinburgh-rejuv-skin-clinic,Rejuv Skin Clinic,aesthetic clinic,edinburgh,"242 Queensferry Rd, Edinburgh EH4 2BP, UK",07864 313043,+447864313043,,https://www.rejuvskin.co.uk/,rejuvskin.co.uk,5,77,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=rejuvskin.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Rejuv%20Skin%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-oban-oro-rosa-hair-beauty,Oro Rosa Hair & Beauty,aesthetic clinic,oban,"49-51 Stevenson St, Oban PA34 5NA, UK",01631 561787,+441631561787,geographic,http://ororosabeauty.com/,ororosabeauty.com,4.9,17,tier2,True,meta:450,False,0,https://adstransparency.google.com/?region=GB&domain=ororosabeauty.com,2026-04-14T12:25:21Z,True,450,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Oro%20Rosa%20Hair%20%26%20Beauty&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,68,,,False,False,False,False,B,7.16,9.0,6.0,6.0,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 1+ photos: exterior, 2 interior, team, and 2 service shots",Request reviews from last 10 customers this week,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
aesthetic clinic-east-kilbride-the-alchemists,The Alchemists,aesthetic clinic,east-kilbride,"Alchemy Health and Wellness, 11-13, St Bryde St, East Kilbride, Glasgow G74 4HQ, UK",07852 371633,+447852371633,mobile,http://www.alchemyclinicek.com/,alchemyclinicek.com,4.9,56,tier1,True,meta:50000,False,0,https://adstransparency.google.com/?region=GB&domain=alchemyclinicek.com,2026-04-14T12:25:21Z,True,50000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=The%20Alchemists&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,78,,,False,False,False,False,B,7.57,8.0,10.0,6.33,7.3,7.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Publish complete weekly hours including bank holidays,Run a review campaign — target 20+ Google reviews in next 90 days,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
solicitor-greenock-westcourts-litigation,Westcourts Litigation,solicitor,greenock,"First Floor, 22 Westburn St, Greenock PA15 1JR, UK",01475 601999,+441475601999,,https://westcourts.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,westcourts.co.uk,4.7,29,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=westcourts.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Westcourts%20Litigation&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-paisley-the-robert-kerr-partnership,The Robert Kerr Partnership,solicitor,paisley,"28 Moss St, Paisley PA1 1BL, UK",0141 889 6458,+441418896458,geographic,https://www.therobertkerrpartnership.com/,therobertkerrpartnership.com,4,47,tier1,True,gatc:2;meta:98,True,2,https://adstransparency.google.com/?region=GB&domain=therobertkerrpartnership.com,2026-04-14T12:25:21Z,True,98,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=The%20Robert%20Kerr%20Partnership&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,130,,,False,True,False,True,B,7.7,8.0,10.0,6.33,7.0,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Fill service-option attributes (payment, parking, accessibility, amenities)",Respond to the lowest-rated reviews and address systemic issues flagged,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're spending on Google Ads but not retargeting Meta traffic — ~70% of clicks never convert first visit
wedding venue-edinburgh-the-old-dr-bells-baths,The Old Dr Bells Baths,wedding venue,edinburgh,"121 Great Jct St, Edinburgh EH6 5JB, UK",0131 202 8100,+441312028100,geographic,http://theolddrbellsbaths.com/,theolddrbellsbaths.com,4.6,167,tier1,True,meta:8,False,0,https://adstransparency.google.com/?region=GB&domain=theolddrbellsbaths.com,2026-04-14T12:25:21Z,True,8,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=The%20Old%20Dr%20Bells%20Baths&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,66,,,False,False,False,False,B,7.9,9.0,10.0,7.33,5.8,7.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
dentist-hamilton-st-vincent-smile,St Vincent Smile,dentist,hamilton,"23 St Vincent Cres, Finnieston, Glasgow G3 8LH, UK",0141 248 1183,+441412481183,,https://www.stvincentsmile.co.uk/,stvincentsmile.co.uk,4.8,322,tier1,True,gatc:3;meta:68;gac_conv_tag;gac_remarketing_tag,True,3,https://adstransparency.google.com/?region=GB&domain=stvincentsmile.co.uk,2026-04-14T12:25:21Z,True,68,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=St%20Vincent%20Smile&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,True,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
architect-edinburgh-bergmark-architects-ltd,Bergmark Architects Ltd,architect,edinburgh,"3 Walker St, Edinburgh EH3 7JY, UK",0131 603 4848,+441316034848,,http://bergmarkarchitects.co.uk/,bergmarkarchitects.co.uk,5,24,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=bergmarkarchitects.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Bergmark%20Architects%20Ltd&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-livingston-purdie-maclean-solicitors,Purdie Maclean Solicitors,solicitor,livingston,"The Law Steading 7 Bloom Farm, Livingston EH54 7AF, UK",01506 420333,+441506420333,,https://www.purdiemaclean.co.uk/,purdiemaclean.co.uk,4.5,26,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=purdiemaclean.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Purdie%20Maclean%20Solicitors&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
painter-glasgow-splash-of-colour-painters-decorators,Splash Of colour painters decorators,painter,Glasgow,"22 Rotherwood Ave, Glasgow G13 2RJ, UK",07895 600774,+447895600774,,https://www.splashofcolour.biz/,splashofcolour.biz,4.8,29,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=splashofcolour.biz,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Splash%20Of%20colour%20painters%20decorators&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-dundee-mydentist-princes-street-dundee,"mydentist, Princes Street, Dundee",dentist,dundee,"165 Princes St, Dundee DD4 6DG, UK",01382 462189,+441382462189,,https://www.mydentist.co.uk/dentists/practices/princes-street-dundee?pid=20169&utm_source=google&utm_medium=local&utm_content=20169&utm_campaign=my-business,mydentist.co.uk,4,49,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=mydentist.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=mydentist%2C%20Princes%20Street%2C%20Dundee&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-cumbernauld-morpho-advanced-dentistry-aesthetics-ltd,Morpho Advanced Dentistry & Aesthetics Ltd,dentist,cumbernauld,"4 St Maurice's Gate, Cumbernauld, Glasgow G68 9FW, UK",01236 907481,+441236907481,,https://morphoadvanceddentistry.com/,morphoadvanceddentistry.com,4.6,23,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=morphoadvanceddentistry.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Morpho%20Advanced%20Dentistry%20%26%20Aesthetics%20Ltd&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-bishopbriggs-clinica-medica,Clinica Medica,aesthetic clinic,bishopbriggs,"49 Crow Rd, Glasgow G11 7SH, UK",0141 356 6969,+441413566969,geographic,https://clinicamedica.co.uk/,clinicamedica.co.uk,4.3,120,tier1,True,meta:67,False,0,https://adstransparency.google.com/?region=GB&domain=clinicamedica.co.uk,2026-04-14T12:25:21Z,True,67,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Clinica%20Medica&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,False,False,True,B,78,,,False,True,False,False,B,7.87,9.0,10.0,6.0,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
mortgage broker-hamilton-a-c-mortgage-protection,A C Mortgage & Protection,mortgage broker,hamilton,"42-46 Cadzow St, Hamilton ML3 6DS, UK",01698 285612,+441698285612,,https://acmap.co.uk/,acmap.co.uk,5,54,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=acmap.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=A%20C%20Mortgage%20%26%20Protection&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-aberdeen-gavin-bain-company,Gavin Bain & Company,solicitor,aberdeen,"432 Union St, Aberdeen AB10 1TR, UK",01224 623040,+441224623040,geographic,http://gavin-bain.co.uk/,gavin-bain.co.uk,4.7,45,tier1,True,meta:1,False,0,https://adstransparency.google.com/?region=GB&domain=gavin-bain.co.uk,2026-04-14T12:25:21Z,True,1,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Gavin%20Bain%20%26%20Company&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,53,,,False,False,False,False,C,6.11,9.0,3.0,6.0,5.3,7.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 5+ photos: exterior, 2 interior, team, and 2 service shots",Request reviews from last 10 customers this week,primary_category_mismatch,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
wedding venue-edinburgh-kirknewton-house-stables,Kirknewton House Stables,wedding venue,edinburgh,"Kirknewton EH27 8DA, UK",01506 881235,+441506881235,,https://kirknewtonestate.co.uk/,kirknewtonestate.co.uk,4.6,94,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=kirknewtonestate.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Kirknewton%20House%20Stables&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-clydebank-cuffe-mortgage-protection-brokers,Cuffe Mortgage & Protection Brokers,mortgage broker,clydebank,"17 Barmore Dr, Bishopton PA7 5QW, UK",01505 436336,+441505436336,geographic,https://cuffemortgages.co.uk/,cuffemortgages.co.uk,5,45,tier1,True,meta:7,False,0,https://adstransparency.google.com/?region=GB&domain=cuffemortgages.co.uk,2026-04-14T12:25:21Z,True,7,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Cuffe%20Mortgage%20%26%20Protection%20Brokers&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,59,,,False,False,False,True,C,6.99,9.0,3.0,7.0,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 5+ photos: exterior, 2 interior, team, and 2 service shots",Request reviews from last 10 customers this week,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
mortgage broker-perth-fox-mortgage-services,Fox Mortgage Services,mortgage broker,perth,"Shop 4/53 Davidson Terrace, Joondalup WA 6027, Australia",(08) 9304 9682,+44893049682,unknown,https://www.foxmortgages.com.au/,foxmortgages.com.au,5,259,tier1,True,meta:1,False,0,https://adstransparency.google.com/?region=GB&domain=foxmortgages.com.au,2026-04-14T12:25:21Z,True,1,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Fox%20Mortgage%20Services&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,True,B,63,,,False,True,False,True,A,8.57,9.0,10.0,8.0,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
aesthetic clinic-perth-dermal-designs,Dermal Designs,aesthetic clinic,perth,"7 Easter Powside, Almondbank, Perth PH1 3NF, UK",07526 396350,+447526396350,,https://pages.dermaldesigns.com/new-client/,pages.dermaldesigns.com,5,62,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=pages.dermaldesigns.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Dermal%20Designs&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
accountant-edinburgh-tax-over-coffee-accountants,Tax Over Coffee Accountants,accountant,edinburgh,"Westpoint, 4 Redheughs Rigg, South Gyle, Edinburgh EH12 9DQ, UK",0131 473 1000,+441314731000,geographic,http://www.taxovercoffee.com/,taxovercoffee.com,5,87,tier1,True,meta:1400,False,0,https://adstransparency.google.com/?region=GB&domain=taxovercoffee.com,2026-04-14T12:25:21Z,True,1400,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Tax%20Over%20Coffee%20Accountants&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,True,B,78,,,False,False,False,False,B,7.99,8.0,10.0,8.67,5.0,7.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Fill service-option attributes (payment, parking, accessibility, amenities)",,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
electrician-glasgow-bains-electrical,Bains Electrical,electrician,Glasgow,"48 W George St, Glasgow G2 1BP, UK",0141 310 9801,+441413109801,,https://bainselectrical.co.uk/,bainselectrical.co.uk,5,127,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=bainselectrical.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Bains%20Electrical&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
